time,nicv-value
2030,0.02781060877923012
2031,0.030412301034198532
2032,0.026722686080959773
2033,0.0286824373929326
2034,0.02913115260896461
2035,0.028743818639453703
2036,0.02865625811987344
2037,0.02743192715241547
2038,0.0272730013716612
2039,0.02742843859083082
2040,0.0279932619793099
2041,0.028447036417292605
2042,0.03246681609156999
2043,0.03259136776466321
2044,0.032207968653111624
2045,0.032348017710246584
2046,0.028830333162050404
2047,0.0287159650602652
2048,0.02818239585580601
2049,0.028477507256983826
2050,0.03007855850339209
2051,0.03044399944611651
2052,0.030332685033216667
2053,0.030638335012450713
2054,0.02896414337828532
2055,0.028714218648451202
2056,0.028151080085451686
2057,0.030245641615087575
2058,0.02992070020397753
2059,0.027568354352711672
2060,0.02308506113559615
2061,0.026165866563150016
2062,0.028481397128931316
2063,0.029440852537734895
2064,0.027099190918396823
2065,0.029323661748315247
2066,0.03187451799819369
2067,0.03078497867572201
2068,0.029622713945801942
2069,0.02985664030341813
2070,0.02582990946921865
2071,0.024766124742071068
2072,0.028034722567435333
2073,0.026791743461483965
2074,0.02604279826588051
2075,0.025759385880496956
2076,0.02571812817481055
2077,0.02559187098670128
2078,0.030736910813889563
2079,0.02994729672991022
2080,0.03009408167709865
2081,0.027508867517180884
2082,0.026678401762865376
2083,0.025244124297122087
2084,0.02749118872919711
2085,0.02482973695710565
2086,0.024623643506230506
2087,0.0260389985907916
2088,0.02618320312378723
2089,0.025277574786589815
2090,0.02479834447537847
2091,0.02580463832149396
2092,0.02680847297366407
2093,0.02709076141585715
2094,0.027817018407138162
2095,0.02729098857820782
2096,0.027245838934579148
2097,0.028512266826239505
2098,0.02544338409863061
2099,0.02478845826455824
2100,0.02462859083627221
2101,0.025721705030036648
2102,0.028918332429985257
2103,0.02921245187713272
2104,0.02929462079105176
2105,0.028525511902390922
2106,0.027127069008792006
2107,0.027439240956957524
2108,0.0277481789336064
2109,0.027652911930316083
2110,0.025080249799264234
2111,0.023686815979410275
2112,0.024964567614921853
2113,0.02412924459486975
2114,0.026170777065947986
2115,0.028364758230623788
2116,0.03045313868029621
2117,0.029222084367798717
2118,0.029453721372665786
2119,0.03098049572771496
2120,0.03027461057762369
2121,0.02495689734506323
2122,0.03231090301896589
2123,0.030225713847305467
2124,0.02965724495489972
2125,0.026343396297438298
2126,0.03290473714461148
2127,0.032782629708436394
2128,0.03339595211908597
2129,0.02971039632814587
2130,0.0256238526126567
2131,0.025438849567298152
2132,0.02760269032250265
2133,0.025390922619048857
2134,0.024809238742687485
2135,0.02384699640983536
2136,0.025209861025227348
2137,0.027729011704068163
2138,0.029987050127151308
2139,0.028529817551093066
2140,0.029120865265064192
2141,0.026712466414307773
2142,0.025610995407723002
2143,0.026049757466763517
2144,0.027414914955925233
2145,0.027324503352722324
2146,0.02877546700783674
2147,0.02728466456810143
2148,0.026345869551890007
2149,0.02744960025338428
2150,0.025422235499272194
2151,0.02673812821794169
2152,0.025242880076200267
2153,0.02679295668414236
2154,0.027176922884956344
2155,0.02796038647904817
2156,0.02725466985505742
2157,0.0296849674689093
2158,0.029628553799916985
2159,0.029266888910567414
2160,0.027239092895686438
2161,0.029486675941334112
2162,0.024734183464298586
2163,0.02521746242644611
2164,0.02449318793774976
2165,0.025525747725609338
2166,0.02577546675326095
2167,0.02709702127998229
2168,0.0260059004243301
2169,0.02690936954370246
2170,0.02607102335714189
2171,0.02676659742021231
2172,0.02954473426391374
2173,0.025745048541262847
2174,0.0242518170107309
2175,0.02463844531392693
2176,0.0243453214595161
2177,0.02464121832429428
2178,0.02354891091041188
2179,0.023403626613487907
2180,0.02345090595334511
2181,0.025233933629344143
2182,0.024591724145894295
2183,0.0246603144662945
2184,0.025315609371989956
2185,0.025009917631661514
2186,0.024680666316119617
2187,0.024759962673910643
2188,0.025129790052269715
2189,0.025630301983759228
2190,0.026689952756905597
2191,0.02807168856976329
2192,0.02758873868210957
2193,0.030305691550695905
2194,0.026808286171733205
2195,0.02844503750412126
2196,0.02714723385993605
2197,0.026768835055023726
2198,0.023093981221639918
2199,0.02327334928498417
2200,0.023360269589760077
2201,0.023618812730661496
2202,0.028791555499806103
2203,0.029282253913879217
2204,0.024757643665742648
2205,0.025607940204784397
2206,0.02421896113753406
2207,0.027327429337530462
2208,0.02651646929732548
2209,0.025221827979054402
2210,0.028479139464967423
2211,0.028858634571361397
2212,0.026979042726781005
2213,0.026220968582099165
2214,0.025828051675580867
2215,0.02420288991371524
2216,0.025735648085940484
2217,0.02571309839570798
2218,0.02626977696556439
2219,0.02675618107962119
2220,0.025794581082787402
2221,0.028229876931799597
2222,0.027060503638207067
2223,0.025936378977031826
2224,0.024719062835537414
2225,0.023942928237794713
2226,0.021094236331346196
2227,0.023060463869116365
2228,0.022815974012225966
2229,0.023164785653468776
2230,0.022144876632874934
2231,0.023724771873264685
2232,0.022529197733331938
2233,0.022910014556986855
2234,0.02471016113737284
2235,0.02493104685578198
2236,0.025217884264882973
2237,0.02602373245197214
2238,0.02633957311828619
2239,0.026214695736863216
2240,0.02616006207919615
2241,0.025633049402137963
2242,0.025706777495670314
2243,0.0259547085712364
2244,0.026228028943512654
2245,0.025469015424962188
2246,0.02419867839421988
2247,0.024630247751832316
2248,0.024413342228310625
2249,0.024222915488392303
2250,0.024516345419775664
2251,0.024952698613432384
2252,0.025284181773899496
2253,0.025915883735830383
2254,0.02620968769585516
2255,0.025224603866871084
2256,0.025914112719017467
2257,0.0265901075535103
2258,0.029510580208904742
2259,0.027524887005733478
2260,0.02922253444742472
2261,0.029131861546939714
2262,0.023906028956216716
2263,0.0240968027965101
2264,0.0247051410284122
2265,0.021308477373946977
2266,0.02698159111490527
2267,0.026507112727609763
2268,0.026292019075372222
2269,0.026425127949409093
2270,0.02561655982231247
2271,0.02651458221599081
2272,0.025877141696117018
2273,0.025362198661693366
2274,0.03029416707201593
2275,0.029456141244805324
2276,0.029715974061734287
2277,0.028137024786950886
2278,0.025842535675516327
2279,0.027199528072614537
2280,0.026258935985232622
2281,0.024273949831073338
2282,0.0252664449833197
2283,0.02697065562610928
2284,0.024965103614621623
2285,0.02485302041242586
2286,0.024375162525330476
2287,0.024261028786641253
2288,0.02481045759435901
2289,0.021744906044727914
2290,0.02720209986276282
2291,0.027383952215330857
2292,0.027540985444198057
2293,0.02810975244648068
2294,0.027588581641870363
2295,0.027769046281042372
2296,0.02790637251818807
2297,0.028145187582316305
2298,0.02718290583074032
2299,0.026997217039207634
2300,0.027384837726467503
2301,0.026002191966466453
2302,0.02220860784071803
2303,0.02122703355389478
2304,0.020917100241760554
2305,0.02270244412947009
2306,0.025286428846572007
2307,0.024848546315917205
2308,0.02415500045902582
2309,0.02578214754957129
2310,0.028277427851796832
2311,0.028113722539088733
2312,0.026466785820222914
2313,0.029176780125791658
2314,0.02838317232534358
2315,0.027761053437017957
2316,0.028476725785648808
2317,0.02920952622560693
2318,0.027513317386861875
2319,0.02684807065233844
2320,0.027058374572999592
2321,0.026304419904795616
2322,0.027767938593550867
2323,0.027865307422666963
2324,0.02625470792428084
2325,0.024798392210392557
2326,0.024867290502619797
2327,0.02506995023688516
2328,0.026272296423479922
2329,0.025401457635582825
2330,0.026081513425003814
2331,0.02645918252448198
2332,0.02653745845716806
2333,0.026372885857851955
2334,0.02531075443815529
2335,0.025789213632108794
2336,0.025610792750967403
2337,0.026080564792390848
2338,0.027486608385978304
2339,0.02798701624428363
2340,0.024461313763417345
2341,0.026526083669830145
2342,0.02877158125811726
2343,0.02857460375613304
2344,0.026723238219124475
2345,0.029375496627494207
2346,0.026983654100524532
2347,0.02733449460797415
2348,0.027496208113603707
2349,0.028338146238836757
2350,0.02746906084415868
2351,0.027607391752945024
2352,0.02692562997781379
2353,0.02795213884735575
2354,0.028987478081789007
2355,0.029090805398349188
2356,0.029056238561406527
2357,0.02852258829927814
2358,0.028665267387669995
2359,0.028741268114220567
2360,0.02874479783665397
2361,0.030530079810830685
2362,0.028419227907709135
2363,0.026372022994919482
2364,0.024873221878483308
2365,0.025925577823621322
2366,0.023760259938879768
2367,0.023657069425629326
2368,0.021435905870179656
2369,0.02396808025684977
2370,0.024263022610969742
2371,0.024814543829617963
2372,0.022863092991873606
2373,0.024714933152663973
2374,0.026765241069431348
2375,0.028428375182053055
2376,0.02751080361886578
2377,0.02707509951004227
2378,0.02770490476837845
2379,0.02923777724347381
2380,0.029763602574257003
2381,0.02795988741691061
2382,0.03056009899089011
2383,0.028464033531638323
2384,0.026700860260648832
2385,0.025914528763967166
2386,0.026523005989963395
2387,0.027993609730446213
2388,0.026650953707144865
2389,0.026618015933114376
2390,0.027011140368505535
2391,0.026569229519353775
2392,0.026872618864528793
2393,0.02725315636868108
2394,0.027967646522854682
2395,0.02779351830548933
2396,0.026746796610598193
2397,0.026339057854217272
2398,0.025545792332808296
2399,0.026381605386151016
2400,0.025172602266398607
2401,0.02419111124592403
2402,0.02750243146205663
2403,0.027590659591945003
2404,0.02646933588174741
2405,0.026230979933874708
2406,0.027081028707401807
2407,0.02725700597448919
2408,0.02733721291533241
2409,0.02780858129815255
2410,0.023939196583050514
2411,0.02511795170350125
2412,0.025696922526954824
2413,0.026146407885410727
2414,0.030327470671003266
2415,0.031185600560323556
2416,0.02983123456216149
2417,0.03196746008836001
2418,0.24503603602275853
2419,0.27682974271778255
2420,0.2598804869190367
2421,0.25241736276652577
2422,0.587358334367296
2423,0.6458228764421692
2424,0.563532559418573
2425,0.5463445714765146
2426,0.6288555437974112
2427,0.63713620591762
2428,0.5533579358579291
2429,0.5288561619261901
2430,0.9546958022811233
2431,0.9692834955682126
2432,0.9598228130427073
2433,0.9582443642310883
2434,0.6312562686225351
2435,0.5557384654163899
2436,0.5356440147729273
2437,0.528276084723291
2438,0.7398973058899657
2439,0.7492258454897934
2440,0.7323318379215339
2441,0.7094287948702309
2442,0.8590256520668339
2443,0.8663536870787719
2444,0.8325611373270252
2445,0.802083875578465
2446,0.5406786787546334
2447,0.4807645235422949
2448,0.3951355619166088
2449,0.3684284893385952
2450,0.3203488760198396
2451,0.32230992088780724
2452,0.25480608398049676
2453,0.2415997254012817
2454,0.09763565885165151
2455,0.09111258139152806
2456,0.09249249963290386
2457,0.10034321857079812
2458,0.08440922124142981
2459,0.09010689449226211
2460,0.08630445752417433
2461,0.0997660982683269
2462,0.04587507365897728
2463,0.05208992175058176
2464,0.06293315584698281
2465,0.08142984904695148
2466,0.4057932213204784
2467,0.41678525917191434
2468,0.3391949530376701
2469,0.30638001398562664
2470,0.6195180222049395
2471,0.5845545338032478
2472,0.5516675715699301
2473,0.5593234783180768
2474,0.27411243149649833
2475,0.23182445300702878
2476,0.21344516812333947
2477,0.20680861309744716
2478,0.05496512007746418
2479,0.04892504901340076
2480,0.049300541641908835
2481,0.058645296030182405
2482,0.04313884107268176
2483,0.0441626772410292
2484,0.052437165471567654
2485,0.06700461088073185
2486,0.0502122301483295
2487,0.04492434766398627
2488,0.04470213089251137
2489,0.045907834229981834
2490,0.05708399339348035
2491,0.05824805247875714
2492,0.059373432457345256
2493,0.059285078436502874
2494,0.03574634543966002
2495,0.03552139035485991
2496,0.03678241191069629
2497,0.03852435993974741
2498,0.02866341878508798
2499,0.029010283742688877
2500,0.031237322327330633
2501,0.03573172194205029
2502,0.036098066610233494
2503,0.04202603581787373
2504,0.048314545030875684
2505,0.060413309713521074
2506,0.04414151355498854
2507,0.05099130498718172
2508,0.06158090146018938
2509,0.08263286318728635
2510,0.05602938053914241
2511,0.06330394216985273
2512,0.06579102740324039
2513,0.08595203269769615
2514,0.05458694575555193
2515,0.06321389237819693
2516,0.07240376821523604
2517,0.0992404422992422
2518,0.05993570427155843
2519,0.06296643101946744
2520,0.07473786175315188
2521,0.09327256248918238
2522,0.049096135766602156
2523,0.054080427386877884
2524,0.06811665554780251
2525,0.08040212827884372
2526,0.028728294819700854
2527,0.028145421506047427
2528,0.03332470446264078
2529,0.037704483707601946
2530,0.04114584400583828
2531,0.042680613101685916
2532,0.05179133613455303
2533,0.0597840560316262
2534,0.038200179123380855
2535,0.04376392436756169
2536,0.04744157583570819
2537,0.053793859639649486
2538,0.038160302754005525
2539,0.040980484577935475
2540,0.04739480622313506
2541,0.0520367572191062
2542,0.028107741330985602
2543,0.027560260212847177
2544,0.028124158106622006
2545,0.02991969603349688
2546,0.03109523298357796
2547,0.031037044849880173
2548,0.03211626832419767
2549,0.03310080163197603
2550,0.02552641690100975
2551,0.026007299420106846
2552,0.028301751137147266
2553,0.029224696867060338
2554,0.028516882170657246
2555,0.029713733915613997
2556,0.032466660936370205
2557,0.033720407777384116
2558,0.031756177963633225
2559,0.033697188957481625
2560,0.043363305439351504
2561,0.05164078206032452
2562,0.041274371531128104
2563,0.045518546265423905
2564,0.05482961464157095
2565,0.06415465601583088
2566,0.04376763781395676
2567,0.049229563389185715
2568,0.06005764589587781
2569,0.06745954339107753
2570,0.04214718538601002
2571,0.04688218608210937
2572,0.05163507454994932
2573,0.058247264856709884
2574,0.03963661448524676
2575,0.04725049669261741
2576,0.05554488970584651
2577,0.06025196156791439
2578,0.04054004838188224
2579,0.04325668088515688
2580,0.0526734653846853
2581,0.058517752824716746
2582,0.026504960800580426
2583,0.025988941208326476
2584,0.02677748986121681
2585,0.028920516059352232
2586,0.03029400636793709
2587,0.03189679112099342
2588,0.037519948174543884
2589,0.04324911071680007
2590,0.030425566418396232
2591,0.032625486788789966
2592,0.03578812684480452
2593,0.037396962201783845
2594,0.029460764439871643
2595,0.030900557657291716
2596,0.0355018257083713
2597,0.04227434609242038
2598,0.02352156638739216
2599,0.023764901313940486
2600,0.024740315636098402
2601,0.02622027405621916
2602,0.022567852785852122
2603,0.022565493459018295
2604,0.02413474230497324
2605,0.024624596417680573
2606,0.02287358447600219
2607,0.023320388168714856
2608,0.025356795609576
2609,0.02484723491290858
2610,0.02836650609192994
2611,0.028597443795533507
2612,0.03298820743237335
2613,0.032095757709302904
2614,0.036156155553828506
2615,0.039047056468747066
2616,0.04424098102297461
2617,0.04806059979498655
2618,0.04611695677369746
2619,0.04862224064793796
2620,0.05341849988543479
2621,0.057539846191586655
2622,0.03778118515295786
2623,0.03918664020133122
2624,0.04321519380873711
2625,0.05027324357570656
2626,0.040221315842743695
2627,0.04219804868912786
2628,0.047486367471039535
2629,0.05144862803234521
2630,0.040784636964851434
2631,0.0430428670777492
2632,0.05112095969576851
2633,0.05535754112724392
2634,0.03617021195358787
2635,0.03689541420393706
2636,0.041935905514157344
2637,0.04348581371511756
2638,0.03835459659591659
2639,0.03741445534659386
2640,0.04475743309920064
2641,0.049625451062866976
2642,0.035692340916374486
2643,0.039472941687450094
2644,0.03951654239493824
2645,0.048063207110526134
2646,0.03322680914252381
2647,0.036775553011796046
2648,0.042257707724358363
2649,0.0436238790836062
2650,0.03180645047016678
2651,0.03580972297830593
2652,0.04157961542349432
2653,0.044656963819408695
2654,0.029534446989698787
2655,0.03205373853904025
2656,0.03632401029340171
2657,0.03377683334875627
2658,0.03057032141750002
2659,0.03327373840258449
2660,0.03885244575200657
2661,0.04377716689013785
2662,0.02683212534310601
2663,0.027098244419042853
2664,0.02853750351655496
2665,0.03441025214099378
2666,0.028546976621609425
2667,0.028454476646934727
2668,0.031181937435748534
2669,0.03371595414921355
2670,0.03085332975856217
2671,0.03060139607230993
2672,0.03251306661275439
2673,0.03388117684947643
2674,0.02944122783730044
2675,0.033166450385325556
2676,0.032814509820269254
2677,0.03718484719349939
2678,0.02840729894995282
2679,0.029957373347047407
2680,0.03318471844887612
2681,0.03682485255943097
2682,0.028320661728401805
2683,0.02827401212858131
2684,0.029123555044962463
2685,0.03006087863673997
2686,0.027538696236456103
2687,0.027749271735423037
2688,0.027929840132314598
2689,0.029447828341206083
2690,0.029266642156395996
2691,0.029647299726882206
2692,0.02993417828658943
2693,0.029835886058605834
2694,0.029043648294260604
2695,0.029179032015857625
2696,0.029482070300525635
2697,0.030894255192764213
2698,0.029197603094938976
2699,0.029671100034884726
2700,0.030500901647791265
2701,0.03147914934812386
2702,0.028121471359713608
2703,0.029668610450302734
2704,0.0327806875610584
2705,0.04070486382125527
2706,0.035143285876948795
2707,0.03263791940402711
2708,0.03547695828572715
2709,0.03930403850651028
2710,0.031154481289089216
2711,0.03289193499323674
2712,0.0372527616867461
2713,0.03997300640676736
2714,0.034743334373604044
2715,0.036498692676202635
2716,0.03925469887120416
2717,0.037751921235251513
2718,0.02834009188021308
2719,0.029286693515516674
2720,0.03245945472358574
2721,0.03161944035092414
2722,0.027843972097183485
2723,0.02803087903658318
2724,0.02771289614256943
2725,0.027555968409796364
2726,0.02786647765477439
2727,0.02839476452600178
2728,0.029347434558423133
2729,0.030552939552933322
2730,0.02760980060340685
2731,0.028871757542934355
2732,0.027664243323743655
2733,0.03007613582250726
2734,0.026898510823933276
2735,0.02774928658785538
2736,0.028435034709550062
2737,0.029297716044144693
2738,0.02315053476911485
2739,0.02370138919540603
2740,0.023416924711665888
2741,0.024254422205939086
2742,0.02359462642052582
2743,0.023475739522874867
2744,0.02333513930256556
2745,0.024164661439974956
2746,0.024655370328303925
2747,0.02495424603125237
2748,0.025620032868734183
2749,0.025216184788355862
2750,0.02761545389796662
2751,0.026980726221000083
2752,0.027657961312905523
2753,0.02687953860481462
2754,0.02785351737959607
2755,0.029885056209667155
2756,0.03379681393646802
2757,0.032506646677289086
2758,0.029469429072119892
2759,0.03161524004976039
2760,0.03252029770957883
2761,0.032723176352372055
2762,0.030892297580660866
2763,0.03194838518424913
2764,0.03311089150422221
2765,0.03233737097327198
2766,0.030748586970240955
2767,0.030854677014657075
2768,0.03192368423390109
2769,0.0336603721858602
2770,0.03546441134811518
2771,0.03618389585611566
2772,0.03505517912986514
2773,0.038559976307500715
2774,0.0283263877657431
2775,0.027327256151108394
2776,0.029554460506191517
2777,0.03081093530057784
2778,0.02972267802308243
2779,0.02916208046548809
2780,0.029408023811083817
2781,0.02980596165478913
2782,0.027832489862534518
2783,0.028102550407606727
2784,0.028867866589378316
2785,0.031776459354596
2786,0.02914083956784507
2787,0.03015068062920358
2788,0.026670714226769244
2789,0.028964675828197492
2790,0.02698732166367668
2791,0.026903781017435312
2792,0.028005373468047472
2793,0.02712597621104538
2794,0.028264330253322888
2795,0.028721643023440303
2796,0.02835311169775184
2797,0.029690553162082627
2798,0.029342809805237947
2799,0.029764298427785735
2800,0.02979204295053438
