time,nicv-value
2351,0.027607391752945024
2352,0.02692562997781379
2353,0.02795213884735575
2354,0.028987478081789007
2355,0.029090805398349188
2356,0.029056238561406527
2357,0.02852258829927814
2358,0.028665267387669995
2359,0.028741268114220567
2360,0.02874479783665397
2361,0.030530079810830685
2362,0.028419227907709135
2363,0.026372022994919482
2364,0.024873221878483308
2365,0.025925577823621322
2366,0.023760259938879768
2367,0.023657069425629326
2368,0.021435905870179656
2369,0.02396808025684977
2370,0.024263022610969742
2371,0.024814543829617963
2372,0.022863092991873606
2373,0.024714933152663973
2374,0.026765241069431348
2375,0.028428375182053055
2376,0.02751080361886578
2377,0.02707509951004227
2378,0.02770490476837845
2379,0.02923777724347381
2380,0.029763602574257003
2381,0.02795988741691061
2382,0.03056009899089011
2383,0.028464033531638323
2384,0.026700860260648832
2385,0.025914528763967166
2386,0.026523005989963395
2387,0.027993609730446213
2388,0.026650953707144865
2389,0.026618015933114376
2390,0.027011140368505535
2391,0.026569229519353775
2392,0.026872618864528793
2393,0.02725315636868108
2394,0.027967646522854682
2395,0.02779351830548933
2396,0.026746796610598193
2397,0.026339057854217272
2398,0.025545792332808296
2399,0.026381605386151016
2400,0.025172602266398607
2401,0.02419111124592403
2402,0.02750243146205663
2403,0.027590659591945003
2404,0.02646933588174741
2405,0.026230979933874708
2406,0.027081028707401807
2407,0.02725700597448919
2408,0.02733721291533241
2409,0.02780858129815255
2410,0.023939196583050514
2411,0.02511795170350125
2412,0.025696922526954824
2413,0.026146407885410727
2414,0.030327470671003266
2415,0.031185600560323556
2416,0.02983123456216149
2417,0.03196746008836001
2418,0.24503603602275853
2419,0.27682974271778255
2420,0.2598804869190367
2421,0.25241736276652577
2422,0.587358334367296
2423,0.6458228764421692
2424,0.563532559418573
2425,0.5463445714765146
2426,0.6288555437974112
2427,0.63713620591762
2428,0.5533579358579291
2429,0.5288561619261901
2430,0.9546958022811233
2431,0.9692834955682126
2432,0.9598228130427073
2433,0.9582443642310883
2434,0.6312562686225351
2435,0.5557384654163899
2436,0.5356440147729273
2437,0.528276084723291
2438,0.7398973058899657
2439,0.7492258454897934
2440,0.7323318379215339
2441,0.7094287948702309
2442,0.8590256520668339
2443,0.8663536870787719
2444,0.8325611373270252
2445,0.802083875578465
2446,0.5406786787546334
